,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
80783,2020-01-01 23:55:01 UTC,remove_from_cart,5809871,1605161575889502297,,grattol,3.02,474167117,a8cf1f5a-49e0-4c20-8c4d-5ceeb2f31f3e
81307,2020-01-02 00:14:27 UTC,view,5765151,1487580004857414477,,lianail,5.54,478912828,1e73d4b1-caa1-4fea-b2d7-80d4595213b9
81695,2020-01-02 00:24:08 UTC,view,5757575,1487580005511725929,,,4.27,478912828,1e73d4b1-caa1-4fea-b2d7-80d4595213b9
81879,2020-01-02 00:30:46 UTC,remove_from_cart,5567930,1487580005595612013,,,3.0,303676423,9a4ea23e-f33b-8c3c-4396-899b4f144fc0
81884,2020-01-02 00:31:00 UTC,cart,5549796,1487580005595612013,,,3.0,595757556,79178fe8-aab0-47d7-8cd8-a559bf86c36b
82243,2020-01-02 00:47:14 UTC,view,5590822,1487580006300255120,,strong,194.44,595759568,abb1e722-270b-4328-a4e3-ff8824f4365d
82311,2020-01-02 00:50:38 UTC,view,5814047,1487580005092295511,,grattol,6.27,595760362,1502b355-83fb-40e3-9d4a-9165a99858ea
82880,2020-01-02 01:18:38 UTC,cart,5677462,1487580013858390233,,estel,0.87,578477002,10864007-8305-411b-9049-37cf46db1ca4
83054,2020-01-02 01:29:50 UTC,view,5793077,1487580007776650194,,,0.79,292175999,f2ac2a48-8243-4ae0-9a34-ce1296cebc38
84394,2020-01-02 02:43:57 UTC,view,5807866,1487580009471148064,,irisk,0.79,595423762,cccd0b8d-5279-4bc8-aa02-904d58b025eb
85099,2020-01-02 03:15:47 UTC,cart,5692262,2140803113261466607,,staleks,4.44,594861216,1de66b6c-8dde-4a6c-a24b-adb8896ec9ad
85959,2020-01-02 03:56:24 UTC,remove_from_cart,5887577,1487580005595612013,,,3.0,566069900,d066edcb-cfef-43ce-bc6d-069b599388fa
86301,2020-01-02 04:11:45 UTC,remove_from_cart,5747374,1487580010821714008,,,0.73,580962415,96246a78-1398-4d38-91a0-f1aba05884ad
86401,2020-01-02 04:17:05 UTC,view,5902861,1783999072407912622,,,3.63,595785795,993a87b1-7ee5-41e8-9b71-e929e0e6f71c
86438,2020-01-02 04:18:28 UTC,cart,5743174,1487580012574933146,,,6.03,469299888,6e6546e5-e56d-4d90-8c9f-7dad753956df
87035,2020-01-02 04:38:50 UTC,view,5830317,1487580009496313889,,,4.76,403905011,80553f2e-8d1e-48e6-8a04-f1e12560dc0b
87409,2020-01-02 04:55:44 UTC,cart,5649270,1487580013749338323,,concept,6.19,594431087,2d2f059e-289c-40aa-b18e-1ea049aa74f7
88004,2020-01-02 05:18:38 UTC,view,5889634,1487580010561667147,,,7.94,313428822,d1c50f41-e6e1-4d01-bc22-351a3586abcd
88306,2020-01-02 05:28:22 UTC,cart,5796994,1487580005671109489,,masura,1.73,567059987,a35976ea-97c4-4836-9da0-23203e1256ce
88308,2020-01-02 05:28:23 UTC,remove_from_cart,5692914,1487580006962955182,,lianail,5.24,566402964,85de831a-b99f-4fe6-8713-2ef0631b07b1
88506,2020-01-02 05:35:16 UTC,view,5877211,1487580013950664926,,lamixx,50.0,582913151,401e2737-3570-4ad0-9dd6-353e61babac4
89067,2020-01-02 05:47:22 UTC,cart,5725689,1487580010796548183,,,0.48,595800109,c329f807-e09f-49f9-8699-c9ea17909027
90292,2020-01-02 06:17:47 UTC,cart,5843555,1783999071199952917,,,0.48,595807554,a0d42461-307f-455d-83d7-f6cc7c399650
91194,2020-01-02 06:38:42 UTC,view,5817773,1487580010872045658,,irisk,0.79,586655850,e871e75c-cb8c-4cda-8b7c-fab70403c136
92076,2020-01-02 06:58:36 UTC,cart,5849719,1783999063314661546,,bluesky,3.97,595818384,c0bc4f12-d3d0-438b-bd77-b9bb22472867
92366,2020-01-02 07:03:48 UTC,view,5894233,2151191059751764547,,cristalinas,4.75,589709315,4ccb4f68-83a3-7c20-11f1-7f2089e380b6
92666,2020-01-02 07:10:05 UTC,view,5674749,1487580005595612013,,,3.0,580850463,c8966324-6b6d-4c92-b712-1cf7eb5580cb
92969,2020-01-02 07:14:53 UTC,cart,5836497,2151191071051219817,,nagaraku,4.76,572676469,2d20ecd7-531f-43b3-b0e1-1bd1a75fdc38
93380,2020-01-02 07:21:28 UTC,remove_from_cart,5908285,1487580007675986893,,,1.43,527092972,c8f57066-dd1e-49c4-829a-e678419d39bb
94755,2020-01-02 07:44:16 UTC,view,5833631,1487580011283087468,,,3.68,595831198,07a76cf3-bb01-43ab-ac32-785cdce34571
94877,2020-01-02 07:46:31 UTC,cart,5822261,1487580005595612013,,,3.0,433885279,d449b195-521c-4923-8573-349760b976b1
95000,2020-01-02 07:48:43 UTC,cart,5816603,1487580005553668971,,,7.46,595831610,4a49f309-3590-4aac-bf76-befabb67fa76
95328,2020-01-02 07:53:00 UTC,remove_from_cart,5783987,1487580005268456287,,,4.75,544745777,86de1976-b658-473f-a3ce-a5ab3897c2af
95762,2020-01-02 07:58:30 UTC,cart,5627097,1487580007675986893,,milv,0.79,583939746,895b2bf0-c029-4b43-af8a-150f0794a956
96600,2020-01-02 08:12:43 UTC,remove_from_cart,5844273,1487580008263189483,,osmo,9.6,468019135,564d51d1-044e-4702-874a-2ba4971bc386
97645,2020-01-02 08:26:38 UTC,cart,5854574,1487580006350586771,appliances.environment.vacuum,jessnail,21.43,595842370,493392c4-7839-4776-b3a1-430ab93c4bdc
97942,2020-01-02 08:30:37 UTC,view,5835755,1487580005268456287,,,6.35,546292576,341aaae1-efa2-48b2-869e-4fe0b72ecf4e
98318,2020-01-02 08:35:47 UTC,view,5869155,1783999064136745198,,cosmoprofi,4.76,247986141,2740e4a6-14ce-4795-aeae-6b846d037806
98417,2020-01-02 08:36:51 UTC,view,5838513,1487580012432326804,,levrana,4.76,595847573,b4e6e768-22e5-49d2-99d3-af79f5b376ff
98706,2020-01-02 08:40:14 UTC,view,5902926,1487580005008409427,,f.o.x,4.22,557868861,d46b6bf5-daab-4e02-94c2-218548d9b622
98978,2020-01-02 08:43:59 UTC,view,5900638,1487580007675986893,,freedecor,0.79,592966065,b8d7da1b-4ff2-4e1a-b73c-686f32a2a363
99029,2020-01-02 08:44:42 UTC,cart,5759279,1487580013388628160,,irisk,1.11,487761229,803f3212-4619-4300-974e-c076b028f171
99968,2020-01-02 08:56:27 UTC,purchase,5821232,1487580005461394279,,bluesky,3.97,575519809,9dcff2d8-3803-4ecd-82b6-bdf6ac510470
100905,2020-01-02 09:08:52 UTC,view,5861968,1487580008246412266,,estel,14.29,559062358,22e8add9-36d9-4f87-b750-95b84a7bdc10
101033,2020-01-02 09:10:25 UTC,remove_from_cart,5659810,1487580007717929935,,airnails,0.95,578781749,27d93324-0178-441f-a5c0-bb311ee8a5d4
101038,2020-01-02 09:10:31 UTC,cart,5809824,1487580009286598681,,,0.43,446972292,a708ce58-7927-4e50-9926-94af424c452e
101245,2020-01-02 09:12:21 UTC,cart,8701,1487580007281722301,,ingarden,20.48,423326160,1e20dcbb-d1fb-4516-b60d-84bd9f19ef34
101689,2020-01-02 09:16:31 UTC,cart,5561044,1487580005595612013,,,3.0,595858971,6846cbc7-637e-49af-80f2-02c57b77e9bd
102064,2020-01-02 09:18:29 UTC,remove_from_cart,5843576,1783999071199952917,,,0.48,533865194,c2128f81-78ce-4ce6-b524-7b0a59301134
102099,2020-01-02 09:18:39 UTC,view,5830937,1487580005092295511,,,15.08,588990474,1d8dfa1a-0ce9-4b46-876d-964c6ecd58fe
102137,2020-01-02 09:18:54 UTC,cart,5810903,1487580008263189483,,,8.03,595852857,e0596d55-c4d4-425c-aa32-1d3d624a83f8
102296,2020-01-02 09:20:07 UTC,remove_from_cart,5700032,1487580009286598681,,runail,0.4,514946295,8ab44c46-d403-4b08-aab4-ced0a52fb173
104465,2020-01-02 09:41:12 UTC,cart,5746898,1487580006317032337,,irisk,8.57,519208161,3216b19a-975f-46f2-9300-07dff079e85a
104607,2020-01-02 09:42:44 UTC,view,5801137,1487580008758116352,,irisk,6.27,579651366,520bc83b-bbaf-49ef-80ba-254b4cd737d7
104683,2020-01-02 09:43:34 UTC,remove_from_cart,5838622,1487580011308253293,,kinetics,8.25,586510464,315cad77-52fd-4ef8-9c93-05b8971d0812
105841,2020-01-02 09:53:25 UTC,cart,5822354,1487580005595612013,,,3.0,483574352,b89858f3-c329-4fbc-846c-d03ab3ddf4c1
106674,2020-01-02 10:03:17 UTC,view,5809910,1602943681873052386,,grattol,5.24,367495830,8c536763-673b-4e8a-8b02-0dca4c17cf22
106992,2020-01-02 10:06:57 UTC,view,5878642,2095736144888071137,,,3.17,585315388,22ce08b9-89c2-4e3c-8588-af9938f51970
107494,2020-01-02 10:12:20 UTC,view,5758940,1487580005067129686,,,2.38,590194746,d7256b01-e577-4019-9bab-5fc3535e7529
107583,2020-01-02 10:13:09 UTC,view,5810083,1487580006350586771,appliances.environment.vacuum,irisk,24.6,544418344,a2d31462-447f-4251-8333-2560d75c13f0
107985,2020-01-02 10:17:18 UTC,view,5842182,1487580006317032337,,,9.52,486796393,cd67f14d-cc6b-435c-8dfd-f280326c2295
108548,2020-01-02 10:23:03 UTC,remove_from_cart,5867982,1487580008800059394,,masura,6.33,585315388,22ce08b9-89c2-4e3c-8588-af9938f51970
108950,2020-01-02 10:26:58 UTC,cart,5854897,1487580009445982239,,irisk,0.32,595286349,5f019fa8-a2eb-4913-9ab9-8f10bcd17d3a
109540,2020-01-02 10:32:45 UTC,view,5695489,1487580013581566154,,estel,2.7,342945328,2086d773-09a1-48d6-8aa0-15acecfa5cc8
110250,2020-01-02 10:49:20 UTC,view,5909020,1487580005427839846,,irisk,6.19,588760582,4d403d85-a6b4-49b9-aa69-3b442d4a23d2
110643,2020-01-02 10:53:22 UTC,view,5828842,1487580010100293687,,mavala,15.71,521486850,95c10625-2e11-964a-2294-6f3a346bc8d7
110711,2020-01-02 10:54:11 UTC,remove_from_cart,5866566,1487580005268456287,,,6.19,583182011,e21ef03d-3c8d-40ef-9672-3473dea7fec1
110846,2020-01-02 10:55:28 UTC,remove_from_cart,5808570,1487580012172279951,,irisk,3.65,590923365,4a60e417-7ff6-45e2-a1fd-ee9a2e629c2f
110928,2020-01-02 10:56:02 UTC,view,5731458,1487580004916134735,,,6.35,539435557,97088e83-c6cc-4856-a8cd-d2bdece30b30
112336,2020-01-02 11:13:02 UTC,purchase,5875387,2084144451428549153,,,2.05,583182011,e21ef03d-3c8d-40ef-9672-3473dea7fec1
112644,2020-01-02 11:17:00 UTC,cart,5877456,1487580006300255120,,jessnail,122.22,514231034,e1e18c1e-3cbf-4a5e-a89e-78fe0aa12471
112986,2020-01-02 11:20:57 UTC,cart,5563768,1487580005595612013,,,3.0,377539088,71b06826-d15d-440d-a03c-b66de799b547
113279,2020-01-02 11:24:15 UTC,view,5809114,1801635223591453292,,jaguar,90.19,584758276,ebd4617f-e838-46dd-a50b-5a6f6ca0bed5
113323,2020-01-02 11:24:40 UTC,remove_from_cart,5763759,1487580013212467384,,,15.08,364881546,562bd8f2-3944-4913-ba1f-6791b32aac98
113624,2020-01-02 11:27:23 UTC,remove_from_cart,5810145,1487580006317032337,,irisk,9.52,583749474,3a16190f-ccd8-450b-8689-90d67fb56e07
113724,2020-01-02 11:28:17 UTC,view,5899245,1487580013413793985,,,5.11,595903671,6a800b69-0f94-4ff7-8a9a-47d2ecc28520
113924,2020-01-02 11:30:34 UTC,cart,5712713,1487580008053474272,,,58.73,595901977,2e5bda90-38cc-423f-8c47-44c5fec8ba15
114608,2020-01-02 11:36:59 UTC,cart,4631,1487580010821714008,,runail,0.38,591267698,cabd60d7-d842-4343-b79c-e63aff1f6c04
114970,2020-01-02 11:40:28 UTC,view,5467,1487580005713052531,,ingarden,9.21,595902860,e2d35efc-4b40-4e3d-9daa-1c9c97265743
115138,2020-01-02 11:42:01 UTC,remove_from_cart,5811796,1487580005671109489,,masura,1.73,550084437,50fc9031-21aa-4dbd-b241-66bb9dcc0193
115427,2020-01-02 11:44:53 UTC,remove_from_cart,5899852,2115334439910245200,,,4.46,476191321,ff9af378-2270-4fad-bcb5-0a6e59a5ca34
116536,2020-01-02 11:56:08 UTC,remove_from_cart,5770053,1487580013841613016,,kapous,2.81,593624699,c14d44fb-75cb-4824-8945-3c54460d97ce
116875,2020-01-02 11:58:03 UTC,remove_from_cart,5812234,1487580005427839846,,irisk,2.48,547862800,c060ec2f-a918-4440-be04-1fc64fa4e698
117028,2020-01-02 11:59:28 UTC,view,5894352,1487580005268456287,,,6.03,495239671,e89a6ebb-14eb-404e-ab67-f132276b5b05
117452,2020-01-02 12:03:05 UTC,remove_from_cart,5769906,1487580013841613016,,kapous,3.65,337365419,b048caac-7f6d-4dc1-95e0-a475289b791b
119166,2020-01-02 12:21:50 UTC,view,5858185,1487580008288355308,,,5.29,595921823,0e46ba90-fa6f-410b-a6f7-c33721905d9e
119350,2020-01-02 12:23:40 UTC,view,5771642,1487580004857414477,,lianail,4.43,566051444,a0e2ba08-b3ec-64ab-bb42-b7f2f0055fca
119866,2020-01-02 12:26:48 UTC,cart,4870,1487580010796548183,,runail,0.38,560079433,2dddbf8d-3920-4d6b-a48c-b3d5e14ed14f
120368,2020-01-02 12:32:40 UTC,view,5865141,1648815651034235876,,rosi,4.13,438182398,2e16603c-e30c-4c16-a09a-86de21dbe418
120455,2020-01-02 12:33:26 UTC,remove_from_cart,5784080,1487580010872045658,,,0.79,575064460,0093542f-2f3a-49a1-afb1-f9c7365bdbd6
121211,2020-01-02 12:43:08 UTC,view,5587642,1487580008187692007,,roubloff,3.32,511643343,09f8536c-bf16-40af-af5f-ce129d59cad4
121883,2020-01-02 12:51:36 UTC,remove_from_cart,5801493,1487580008246412266,,kerasys,9.84,322452407,6e66b64c-2c46-449f-906e-77a0a46fc81d
122076,2020-01-02 12:53:50 UTC,cart,5622677,1487580007281722301,,severina,3.16,595930932,bc18b598-e25d-4899-a6dd-2c5af62b078d
122508,2020-01-02 12:59:04 UTC,view,5849033,1487580005092295511,,uno,10.32,595933274,1a4928db-7bb7-4cf8-9727-c148212c106c
122791,2020-01-02 13:02:08 UTC,remove_from_cart,5855095,1487580012642042013,,,5.71,456031971,3e4ffa6c-6999-4491-a376-6e476909342b
122987,2020-01-02 13:04:39 UTC,view,5677461,1487580013858390233,,estel,0.87,230952088,534fba31-13c8-4344-a841-26174b46f6f5
123384,2020-01-02 13:08:44 UTC,cart,5723529,1487580005268456287,,runail,2.94,595930932,bc18b598-e25d-4899-a6dd-2c5af62b078d
123711,2020-01-02 13:12:43 UTC,view,5770050,1487580013841613016,,kapous,2.81,595940047,e40abe35-5e31-4bef-8d3a-4b5b60307129
124106,2020-01-02 13:17:38 UTC,purchase,5847445,1487580009286598681,,,0.87,572979688,69990875-c520-454b-b6a5-5cf5dc042f09
124370,2020-01-02 13:21:04 UTC,view,5904802,1487580007675986893,,,1.59,569242565,998b285f-00bc-4683-ab98-eb1788607207
126744,2020-01-02 13:47:11 UTC,cart,5811422,1487580010754605141,,runail,0.87,386661905,de61d945-90ad-416a-a41a-c0e2a855d4b5
126971,2020-01-02 13:49:18 UTC,view,5304,1487580009471148064,,runail,0.32,595952868,257af6c2-17b5-47cb-b333-6af54397582d
128858,2020-01-02 14:05:38 UTC,cart,5536916,1487580011283087468,,runail,1.37,545695706,5f76df07-fd45-4690-89be-25e8207f2106
129399,2020-01-02 14:12:14 UTC,remove_from_cart,5915866,1487580012574933146,,,5.71,573231164,0dd380eb-65f9-ed6e-59ad-28289c313719
129646,2020-01-02 14:15:06 UTC,view,5773076,1602943681873052386,,grattol,6.03,595751955,89105081-0cdd-4963-ac5f-7c2beef036f2
129725,2020-01-02 14:15:59 UTC,cart,5916356,2130081478220972046,,beautific,24.13,592007896,62761d53-9f8b-4ed3-b829-22ac0535cad5
130203,2020-01-02 14:21:04 UTC,view,5715617,1487580006300255120,,,72.22,509183870,1a9cb09b-52b0-4de7-92e9-0a67f1c2c01b
130733,2020-01-02 14:25:31 UTC,view,5853608,1487580006962955182,,rosi,5.56,499569777,f7ff1c7a-6d74-4c09-8b50-1d539efc7700
130762,2020-01-02 14:25:43 UTC,remove_from_cart,5773181,1487580005134238553,,runail,2.62,579610833,b3dc08d8-9635-410b-b236-515c514ef586
131071,2020-01-02 14:28:53 UTC,remove_from_cart,5916644,1487580011702517887,,beautific,37.3,502054281,7046f61b-50fb-4026-a0de-dfb7b064810f
132263,2020-01-02 14:41:13 UTC,view,5800916,1487580011652186237,,,26.98,450377452,38a5ac34-11fa-4064-a99c-b890eea6405e
132731,2020-01-02 14:45:40 UTC,view,5687744,1487580007852147670,,zinger,9.76,595973762,a24a93c5-1612-430e-ace1-d0952e339e97
132742,2020-01-02 14:45:44 UTC,view,5861619,1487580008246412266,,lador,6.38,593759588,f385a4b7-13c9-42d6-8c04-108452721037
132832,2020-01-02 14:46:34 UTC,remove_from_cart,5830552,1487580005671109489,,masura,1.73,595964083,8b47f3c6-8092-47d0-851a-aa1e17d54ffc
133056,2020-01-02 14:49:08 UTC,view,5915859,1487580008246412266,,,8.3,520273384,0dd43777-2b64-3d3f-6887-ea9d12d1f4d7
133291,2020-01-02 14:51:27 UTC,view,5549806,1487580005595612013,,,3.0,476122828,6c09b0d8-8e2b-4afb-a97c-5b0eea19794d
133344,2020-01-02 14:51:58 UTC,purchase,5683737,1487580005595612013,,,3.0,554838607,b8a377a3-a80a-438e-9f3b-dceff89d67f9
134320,2020-01-02 15:00:54 UTC,view,5724641,1487580005427839846,,irisk,2.48,391441403,7b025f55-5477-442b-b279-0a375f8b35f3
134592,2020-01-02 15:04:07 UTC,view,5682470,1487580007910867929,,zinger,4.6,595958081,3cf79bfc-dbd7-4185-8b0f-9c2c1dfee00a
135820,2020-01-02 15:15:50 UTC,view,5784675,1487580011585077370,,dizao,2.14,455290319,026cdbf7-6ddb-4cd6-899c-3b52e6abba6f
136047,2020-01-02 15:18:29 UTC,view,5864481,1487580012683985055,,,14.6,595983552,b9e9fefc-0754-46f6-be72-fa52675e800e
137172,2020-01-02 15:29:42 UTC,view,5816577,1487580005553668971,,,7.46,525867075,89617883-9760-46ca-91b5-faf450aa165a
137594,2020-01-02 15:34:15 UTC,cart,5700035,1487580009286598681,,runail,0.4,595958478,c8acc133-99d8-4907-8846-5c948a83d2a9
137628,2020-01-02 15:34:28 UTC,remove_from_cart,5914819,1487580010796548183,,irisk,0.87,475520404,ec0e6dda-d644-473b-abe3-4a92b70e9ad0
138535,2020-01-02 15:44:17 UTC,cart,5561042,1487580005595612013,,,3.0,590148033,f5eb379d-d292-4fb9-ad95-68fb36db85b2
138630,2020-01-02 15:45:06 UTC,cart,5802449,1487580005595612013,,,2.86,595988425,1c8037d6-d08c-4946-aa62-b6c9043d545c
138673,2020-01-02 15:45:32 UTC,cart,5550032,1487580005595612013,,,3.0,588259669,2c0afbe2-6e3f-4137-9461-ab621bd1bac0
138912,2020-01-02 15:47:52 UTC,remove_from_cart,5877481,1487580007675986893,,freedecor,0.79,590972166,afd860d0-399d-4619-b22d-2b8a39912808
139629,2020-01-02 15:54:26 UTC,view,5770055,1487580013841613016,,kapous,2.81,595999115,a9a512d2-9e4c-4719-ac5a-d2ad8128e874
139771,2020-01-02 15:55:46 UTC,cart,5700046,1487580009286598681,,runail,0.4,551119191,f151fa35-fe48-4b8d-a73a-386e155e809b
140234,2020-01-02 16:00:13 UTC,view,5896418,1487580006300255120,,jessnail,49.21,596001245,56d8564f-282a-42e9-811e-e61354d8ab7a
141826,2020-01-02 16:15:54 UTC,remove_from_cart,5549840,1487580005268456287,,,4.29,595862708,70f97dbd-90bf-c50b-3e77-1031ab77b10e
141890,2020-01-02 16:16:46 UTC,cart,5776130,1487580013472514244,,art-visage,1.98,585562774,3e3fb7b6-7d72-4690-b21a-a7b593ac8dc4
143185,2020-01-02 16:29:27 UTC,cart,5865726,1487580011585077370,,farmstay,0.95,596005721,197ffcdc-021a-4140-a36a-d4cbc8ea7847
143475,2020-01-02 16:31:55 UTC,purchase,5892290,1487580013279576251,,shik,10.32,582323658,d00e319b-4bbc-4f2a-aebc-c5eecf78882b
143831,2020-01-02 16:36:07 UTC,cart,5912316,1487580009471148064,,dewal,3.17,596014232,d58b2c9a-4e56-4513-825c-28b9469d3cb6
144054,2020-01-02 16:38:52 UTC,view,5706784,1487580005092295511,,runail,4.44,499356552,33e80bb0-c91a-4065-9b5e-119ffe9064b5
144148,2020-01-02 16:39:42 UTC,cart,5834172,1487580013522845895,,runail,1.59,596002106,d52bafc2-8537-4c08-8b7f-619b66eec9b5
144647,2020-01-02 16:44:52 UTC,view,5903874,1487580005268456287,,uno,9.37,478410382,06b75d35-f52b-4b10-a72f-1918b1ea6e35
144707,2020-01-02 16:45:39 UTC,view,5800919,1542195323827388674,,,15.71,507600537,babdba8e-bf78-40b4-9b02-4fbbec8de756
145116,2020-01-02 16:50:11 UTC,view,5854897,1487580009445982239,,irisk,0.32,582705912,b0be8095-c6d8-42b8-b1f1-50ffd1211d6c
145124,2020-01-02 16:50:16 UTC,cart,5674738,1487580005595612013,,,3.0,570446193,833533b0-6306-47ab-b9a1-9f42251f1f60
145669,2020-01-02 16:54:32 UTC,cart,5565048,1487580005595612013,,,3.0,347027252,631fe7fb-3fce-49e9-8fde-a51e7440979d
146624,2020-01-02 17:05:58 UTC,view,5565040,1487580005595612013,,,3.0,311267152,e23e1074-6a5d-4b1f-bac4-32043bf568aa
146841,2020-01-02 17:07:55 UTC,cart,5739493,1487580012927254698,,,5.87,571571466,e737d945-573c-4e6d-81f0-d7a26fda9868
147309,2020-01-02 17:12:36 UTC,view,5877796,1487580009051717646,,,63.49,592333337,6ea33080-72a9-4da2-87f9-f3ca8f93ed22
147463,2020-01-02 17:14:14 UTC,view,5806922,1487580005092295511,,grattol,6.27,592260611,e12e518d-2cae-4d34-9d0d-394b9a3d6335
147465,2020-01-02 17:14:15 UTC,cart,5770053,1487580013841613016,,kapous,2.81,592674091,9f50bd02-d4a4-4643-a4ce-533f18fcfb6f
147749,2020-01-02 17:16:55 UTC,view,5867953,1720400165430363096,,,3.97,548555747,7e70b042-25d3-419d-9e54-4368dfe2994f
148061,2020-01-02 17:19:18 UTC,remove_from_cart,5739950,1487580005713052531,,ingarden,4.44,490437534,955188c1-d1d3-43cd-83df-257b4d5e00c1
148338,2020-01-02 17:21:30 UTC,view,5836522,1487580013522845895,,nagaraku,0.4,596030820,e3b5af27-6842-4285-8124-a262edaa1041
148376,2020-01-02 17:21:51 UTC,purchase,5759385,1487580012683985055,,,8.57,571972810,a7a590d8-aaf2-4658-bcd7-dc61be3fe4e7
148535,2020-01-02 17:23:28 UTC,view,5770055,1487580013841613016,,kapous,2.81,596031753,77f58d6b-db00-4511-bbab-de7d8f1578e8
148590,2020-01-02 17:23:56 UTC,remove_from_cart,5724506,1487580005754995573,,,4.44,363491727,3548d2d9-a99d-45b0-8c0f-95602a946f86
149236,2020-01-02 17:29:05 UTC,cart,5887255,1977575787259232875,,,2.52,384308391,cc136185-7604-4ef8-9042-c53f7b01dea2
149261,2020-01-02 17:29:22 UTC,view,5842131,1487580006317032337,,,1.59,232724738,c1d8ce02-7eca-44d5-b758-69739145d1e6
149397,2020-01-02 17:30:51 UTC,view,5809910,1602943681873052386,,grattol,5.24,494087801,f9323e78-3800-4368-a822-1ed8a2f7c31b
149560,2020-01-02 17:32:07 UTC,view,5561082,1487580005595612013,,,3.0,516026023,8ec24fe7-c8fa-454e-a474-c2fa5fcb9022
149575,2020-01-02 17:32:17 UTC,remove_from_cart,5561084,1487580005595612013,,,3.0,567059987,9c74a793-143f-4069-865a-e831823e4ec1
149750,2020-01-02 17:33:53 UTC,remove_from_cart,5854823,1602943681873052386,,grattol,5.24,540105259,5e43fd25-b6ba-4c16-93b2-f7f2b05eefb7
149912,2020-01-02 17:35:17 UTC,view,5837093,1487580007952810971,,staleks,23.57,596025072,547df786-94f2-4740-ae70-f104788a24bc
150506,2020-01-02 17:40:28 UTC,cart,5801197,1487580009286598681,,,0.79,512346465,8316db45-f8e9-4c91-8a24-3c1e61f12021
151933,2020-01-02 17:53:56 UTC,purchase,5854570,1487580010100293687,,jessnail,0.94,439370683,33c369b5-2f36-4c46-a920-fdbdf7f84ada
152124,2020-01-02 17:55:37 UTC,view,5858308,2029731308699124089,,,3.1,448488473,f27eeae4-6ce5-4398-97f2-de307d24ad67
152620,2020-01-02 17:59:50 UTC,cart,5809912,1602943681873052386,,grattol,5.24,513945413,92c43839-2666-48ac-a383-a7ffaf3a605f
153012,2020-01-02 18:02:37 UTC,view,5769927,1487580013841613016,,kapous,4.22,596046097,14f41067-bcb0-4ca4-9ec5-56756c32f486
154298,2020-01-02 18:13:31 UTC,view,5770050,1487580013841613016,,kapous,2.81,596049977,539d9869-3d4c-4813-ad9f-ace323ea4146
154619,2020-01-02 18:16:46 UTC,view,5809912,1602943681873052386,,grattol,5.24,436521321,f3d73eac-1fed-4e48-84eb-055e16b34145
155623,2020-01-02 18:26:43 UTC,cart,5652774,1487580013950664926,,,13.49,584421831,163606e7-5a10-47ab-ac10-2fcbd8e9e816
156051,2020-01-02 18:30:41 UTC,view,5821531,1487580011702517887,,,3.16,567239490,1756fc3e-3725-4c12-a4dd-5fcefefde6f8
156180,2020-01-02 18:31:51 UTC,cart,5809722,1487580009471148064,,,1.08,546203327,11750ad6-ae93-431b-a31c-6adf6bc37c92
156719,2020-01-02 18:37:04 UTC,remove_from_cart,5810083,1487580006350586771,appliances.environment.vacuum,irisk,24.6,596027152,9fe834fa-c6b9-43f3-9395-e9236304da82
156897,2020-01-02 18:38:32 UTC,view,5792800,1487580005268456287,,,10.32,596043905,7b0fdfb2-80b3-4139-a195-4152625ceb20
157217,2020-01-02 18:40:42 UTC,remove_from_cart,5809912,1602943681873052386,,grattol,5.24,595584168,6d5a6a8c-3cd5-4ee2-b3a5-06e6cf609a6b
157497,2020-01-02 18:43:22 UTC,cart,5567934,1487580005595612013,,,3.0,538525313,6eb77564-989c-49e1-b4d9-f47d6f69982a
157758,2020-01-02 18:46:12 UTC,remove_from_cart,5842141,1487580006317032337,,,1.59,555567753,ff1ecd18-7e26-4e5a-bf11-919fd226e210
157900,2020-01-02 18:47:21 UTC,cart,5777216,1487580007675986893,,milv,0.79,540105259,3dac698d-802d-4ef3-9f6a-8068fc1683a0
